OPR_DT,OPR_HR,MW
2/11/2019,9,156.03825
2/11/2019,10,132.8584
2/11/2019,11,113.99002
2/11/2019,12,116.43905
2/11/2019,13,99.20508
2/11/2019,14,99.68838
2/11/2019,15,116.45639
2/11/2019,16,117.69446
2/11/2019,17,183.09946
2/11/2019,18,212.89407
2/11/2019,19,263.99957
2/11/2019,20,234.30643
2/11/2019,21,222.28258
2/11/2019,22,207.92996
2/11/2019,23,190.01277
2/11/2019,24,167.23228
2/12/2019,1,72.3839
2/12/2019,2,65.76391
2/12/2019,3,65.18901
2/12/2019,4,66.04619
2/12/2019,5,68.62603
2/12/2019,6,84.13691
2/12/2019,7,114.46477
2/12/2019,8,92.4834
2/12/2019,9,72.52779
2/12/2019,10,61.95839
2/12/2019,11,59.10902
2/12/2019,12,53.23128
2/12/2019,13,54.29312
2/12/2019,14,51.16916
2/12/2019,15,56.50742
2/12/2019,16,63.92599
2/12/2019,17,80.99646
2/12/2019,18,102.05787
2/12/2019,19,120.93247
2/12/2019,20,108.56157
2/12/2019,21,98.75042
2/12/2019,22,89.82208
2/12/2019,23,77.41193
2/12/2019,24,68.76022
2/13/2019,1,58.81103
2/13/2019,2,55.07923
2/13/2019,3,53.66236
2/13/2019,4,54.04309
2/13/2019,5,55.56092
2/13/2019,6,65.29226
2/13/2019,7,85.47119
2/13/2019,8,85.69746
2/13/2019,9,71.56087
2/13/2019,10,63.49975
2/13/2019,11,56.6212
2/13/2019,12,56.32107
2/13/2019,13,55.83796
2/13/2019,14,56.1929
2/13/2019,15,59.72433
2/13/2019,16,64.69002
2/13/2019,17,82.82994
2/13/2019,18,86.91464
2/13/2019,19,97.55478
2/13/2019,20,88.73497
2/13/2019,21,84.26423
2/13/2019,22,75.15408
2/13/2019,23,66.28197
2/13/2019,24,61.1653
2/14/2019,1,71.03072
2/14/2019,2,69.91133
2/14/2019,3,68.3113
2/14/2019,4,68.65788
2/14/2019,5,71.70666
2/14/2019,6,84.39411
2/14/2019,7,102.14858
2/14/2019,8,116.04549
2/14/2019,9,100.57939
2/14/2019,10,93.34355
2/14/2019,11,86.73511
2/14/2019,12,84.54597
2/14/2019,13,77.29283
2/14/2019,14,73.77243
2/14/2019,15,70.92963
2/14/2019,16,75.04823
2/14/2019,17,96.93631
2/14/2019,18,112.46299
2/14/2019,19,123.65652
2/14/2019,20,113.92041
2/14/2019,21,109.4279
2/14/2019,22,92.41843
2/14/2019,23,83.93374
2/14/2019,24,78.78001
2/15/2019,1,65.55785
2/15/2019,2,59.60176
2/15/2019,3,57.40835
2/15/2019,4,59.83119
2/15/2019,5,63.81335
2/15/2019,6,77.05928
2/15/2019,7,93.60584
2/15/2019,8,87.58766
2/15/2019,9,79.66617
2/15/2019,10,68.68978
2/15/2019,11,63.26622
2/15/2019,12,62.85692
2/15/2019,13,57.735
2/15/2019,14,62.48388
2/15/2019,15,64.66383
2/15/2019,16,67.14551
2/15/2019,17,85.19056
2/15/2019,18,100.35505
2/15/2019,19,107.47151
2/15/2019,20,101.12458
2/15/2019,21,97.94931
2/15/2019,22,88.07863
2/15/2019,23,75.89593
2/15/2019,24,73.11417
2/16/2019,1,71.58877
2/16/2019,2,66.19158
2/16/2019,3,64.53149
2/16/2019,4,64.3484
2/16/2019,5,72.24939
2/16/2019,6,84.45996
2/16/2019,7,78.22276
2/16/2019,8,76.55415
2/16/2019,9,71.00717
2/16/2019,10,67.91273
2/16/2019,11,60.03881
2/16/2019,12,46.74365
2/16/2019,13,55.76434
2/16/2019,14,58.58387
2/16/2019,15,59.06776
2/16/2019,16,58.95771
2/16/2019,17,68.73924
2/16/2019,18,91.03089
2/16/2019,19,101.57191
2/16/2019,20,96.41325
2/16/2019,21,88.50723
2/16/2019,22,80.74369
2/16/2019,23,74.32903
2/16/2019,24,73.22604
2/17/2019,1,75.20051
2/17/2019,2,74.7183
2/17/2019,3,72.77659
2/17/2019,4,70.11356
2/17/2019,5,75.97641
2/17/2019,6,77.27556
2/17/2019,7,84.15774
2/17/2019,8,73.68965
2/17/2019,9,57.54363
2/17/2019,10,76.13319
2/17/2019,11,58.05179
2/17/2019,12,48.44162
2/17/2019,13,48.3326
2/17/2019,14,42.92383
2/17/2019,15,45.11462
2/17/2019,16,56.31107
2/17/2019,17,69.45084
2/17/2019,18,104.22711
2/17/2019,19,130.48315
2/17/2019,20,112.7764
2/17/2019,21,106.54673
2/17/2019,22,95.14054
2/17/2019,23,82.55439
2/17/2019,24,73.32952
2/18/2019,1,92.13065
2/18/2019,2,80.79997
2/18/2019,3,79.26698
2/18/2019,4,80.14217
2/18/2019,5,91.88811
2/18/2019,6,108.84288
2/18/2019,7,148.63441
2/18/2019,8,119.04538
2/18/2019,9,77.98408
2/18/2019,10,64.03772
2/18/2019,11,54.49639
2/18/2019,12,58.25784
2/18/2019,13,56.90676
2/18/2019,14,59.34988
2/18/2019,15,48.72922
2/18/2019,16,69.87812
2/18/2019,17,94.41196
2/18/2019,18,145.80183
2/18/2019,19,168.3512
2/18/2019,20,157.45041
2/18/2019,21,155.10089
2/18/2019,22,150.15685
2/18/2019,23,117.40119
2/18/2019,24,109.90141
2/19/2019,1,89.45115
2/19/2019,2,86.6181
2/19/2019,3,84.98108
2/19/2019,4,87.23703
2/19/2019,5,107.75609
2/19/2019,6,150.3632
2/19/2019,7,182.15208
2/19/2019,8,155.37698
2/19/2019,9,100.27673
2/19/2019,10,92.76497
2/19/2019,11,79.14975
2/19/2019,12,75.53507
2/19/2019,13,73.07106
2/19/2019,14,63.49402
2/19/2019,15,66.22365
2/19/2019,16,71.082
2/19/2019,17,111.70833
2/19/2019,18,158.67258
2/19/2019,19,184.239
2/19/2019,20,168.27055
2/19/2019,21,161.3543
2/19/2019,22,154.04915
2/19/2019,23,120.42065
2/19/2019,24,117.21297
2/20/2019,1,77.38691
2/20/2019,2,73.10912
2/20/2019,3,73.01744
2/20/2019,4,73.37571
2/20/2019,5,83.06394
2/20/2019,6,102.53681
2/20/2019,7,146.73505
2/20/2019,8,127.49062
2/20/2019,9,94.59307
2/20/2019,10,85.33206
2/20/2019,11,80.56329
2/20/2019,12,75.84305
2/20/2019,13,66.18453
2/20/2019,14,69.89009
2/20/2019,15,83.11523
2/20/2019,16,87.52462
2/20/2019,17,100.09682
2/20/2019,18,135.58807
2/20/2019,19,169.66272
2/20/2019,20,151.86748
2/20/2019,21,135.41591
2/20/2019,22,115.23736
2/20/2019,23,98.67442
2/20/2019,24,89.59763
2/21/2019,1,74.07933
2/21/2019,2,68.0316
2/21/2019,3,66.89774
2/21/2019,4,67.11278
2/21/2019,5,71.58654
2/21/2019,6,92.65282
2/21/2019,7,120.61241
2/21/2019,8,105.26518
2/21/2019,9,85.56007
2/21/2019,10,71.99271
2/21/2019,11,66.45526
2/21/2019,12,65.07281
2/21/2019,13,61.11396
2/21/2019,14,55.26711
2/21/2019,15,59.41509
2/21/2019,16,62.72643
2/21/2019,17,84.23734
2/21/2019,18,105.53622
2/21/2019,19,150.34798
2/21/2019,20,126.27213
2/21/2019,21,113.57454
2/21/2019,22,100.96831
2/21/2019,23,89.26843
2/21/2019,24,82.3297
2/22/2019,1,67.36965
2/22/2019,2,60.47199
2/22/2019,3,59.21888
2/22/2019,4,59.07144
2/22/2019,5,66.08339
2/22/2019,6,80.06387
2/22/2019,7,98.33281
2/22/2019,8,81.43299
2/22/2019,9,59.28118
2/22/2019,10,52.23939
2/22/2019,11,47.95791
2/22/2019,12,47.24626
2/22/2019,13,40.09549
2/22/2019,14,35.37315
2/22/2019,15,38.32884
2/22/2019,16,39.58175
2/22/2019,17,54.58619
2/22/2019,18,80.48376
2/22/2019,19,102.91386
2/22/2019,20,90.60864
2/22/2019,21,84.26578
2/22/2019,22,78.16903
2/22/2019,23,69.99426
2/22/2019,24,65.35508
2/23/2019,1,56.71919
2/23/2019,2,51.1276
2/23/2019,3,48.04915
2/23/2019,4,47.49202
2/23/2019,5,53.79651
2/23/2019,6,54.84789
2/23/2019,7,64.53948
2/23/2019,8,48.69086
2/23/2019,9,38.06661
2/23/2019,10,34.43105
2/23/2019,11,29.76025
2/23/2019,12,19.88226
2/23/2019,13,17.70199
2/23/2019,14,18.06152
2/23/2019,15,23.65223
2/23/2019,16,22.75233
2/23/2019,17,40.98629
2/23/2019,18,68.60664
2/23/2019,19,76.28117
2/23/2019,20,71.71548
2/23/2019,21,67.34638
2/23/2019,22,65.247
2/23/2019,23,55.3553
2/23/2019,24,49.17181
2/24/2019,1,56.79642
2/24/2019,2,54.72709
2/24/2019,3,49.2811
2/24/2019,4,49.66624
2/24/2019,5,51.55439
2/24/2019,6,58.74225
2/24/2019,7,56.33193
2/24/2019,8,48.61067
2/24/2019,9,37.35504
2/24/2019,10,25.50462
2/24/2019,11,18.51737
2/24/2019,12,15.43549
2/24/2019,13,14.36192
2/24/2019,14,16.92774
2/24/2019,15,22.92155
2/24/2019,16,27.16428
2/24/2019,17,41.4455
2/24/2019,18,73.39957
2/24/2019,19,76.57585
2/24/2019,20,72.36257
2/24/2019,21,68.53945
2/24/2019,22,66.90563
2/24/2019,23,58.91654
2/24/2019,24,51.08265
2/25/2019,1,44.83128
2/25/2019,2,45.47322
2/25/2019,3,44.13826
2/25/2019,4,45.62355
2/25/2019,5,50.25478
2/25/2019,6,68.01399
2/25/2019,7,85.63445
2/25/2019,8,68.6674
2/25/2019,9,50.4004
2/25/2019,10,41.4976
2/25/2019,11,40.17187
2/25/2019,12,37.20536
2/25/2019,13,37.96579
2/25/2019,14,36.51875
2/25/2019,15,36.60152
2/25/2019,16,39.55417
2/25/2019,17,54.47168
2/25/2019,18,87.4874
2/25/2019,19,102.83873
2/25/2019,20,92.95554
2/25/2019,21,80.36485
2/25/2019,22,76.69114
2/25/2019,23,62.85958
2/25/2019,24,55.53916
2/26/2019,1,48.53776
2/26/2019,2,48.35527
2/26/2019,3,46.55032
2/26/2019,4,44.73093
2/26/2019,5,46.95798
2/26/2019,6,59.77629
2/26/2019,7,74.87506
2/26/2019,8,61.96771
2/26/2019,9,49.10387
2/26/2019,10,44.94564
2/26/2019,11,41.55657
2/26/2019,12,43.66049
2/26/2019,13,43.04615
2/26/2019,14,40.31633
2/26/2019,15,43.48862
2/26/2019,16,44.90875
2/26/2019,17,60.33156
2/26/2019,18,78.05914
2/26/2019,19,91.88736
2/26/2019,20,79.97357
2/26/2019,21,74.60446
2/26/2019,22,66.59195
2/26/2019,23,56.36414
2/26/2019,24,47.55719
2/27/2019,1,42.6998
2/27/2019,2,42.68855
2/27/2019,3,42.48746
2/27/2019,4,42.46093
2/27/2019,5,46.97226
2/27/2019,6,58.8519
2/27/2019,7,69.67129
2/27/2019,8,62.08265
2/27/2019,9,50.51394
2/27/2019,10,46.55628
2/27/2019,11,44.17027
2/27/2019,12,47.10997
2/27/2019,13,40.33411
2/27/2019,14,42.15797
2/27/2019,15,45.00293
2/27/2019,16,47.89474
2/27/2019,17,55.81253
2/27/2019,18,74.91633
2/27/2019,19,90.23284
2/27/2019,20,77.73597
2/27/2019,21,72.59347
2/27/2019,22,63.68442
2/27/2019,23,56.2125
2/27/2019,24,47.81395
2/28/2019,1,39.2103
2/28/2019,2,38.79039
2/28/2019,3,36.86472
2/28/2019,4,37.6605
2/28/2019,5,41.5821
2/28/2019,6,52.76008
2/28/2019,7,64.31736
2/28/2019,8,51.60539
2/28/2019,9,43.38853
2/28/2019,10,45.99702
2/28/2019,11,42.22978
2/28/2019,12,38.4092
2/28/2019,13,38.28227
2/28/2019,14,37.46192
2/28/2019,15,37.52907
2/28/2019,16,40.8309
2/28/2019,17,45.56175
2/28/2019,18,69.73368
2/28/2019,19,81.39219
2/28/2019,20,70.59715
2/28/2019,21,67.98561
2/28/2019,22,55.31566
2/28/2019,23,50.52885
2/28/2019,24,44.46696
3/1/2019,1,49.17046
3/1/2019,2,46.58009
3/1/2019,3,43.75516
3/1/2019,4,42.60017
3/1/2019,5,45.58165
3/1/2019,6,68.07011
3/1/2019,7,74.46666
3/1/2019,8,55.28437
3/1/2019,9,54.7608
3/1/2019,10,43.38153
3/1/2019,11,43.57127
3/1/2019,12,42.24941
3/1/2019,13,37.78605
3/1/2019,14,40.28973
3/1/2019,15,40.9202
3/1/2019,16,43.3383
3/1/2019,17,58.0072
3/1/2019,18,70.66467
3/1/2019,19,86.4939
3/1/2019,20,71.28755
3/1/2019,21,68.22464
3/1/2019,22,62.89859
3/1/2019,23,59.08614
3/1/2019,24,51.13692
3/2/2019,1,63.44163
3/2/2019,2,58.84919
3/2/2019,3,59.21675
3/2/2019,4,55.63063
3/2/2019,5,58.11314
3/2/2019,6,65.7389
3/2/2019,7,68.92088
3/2/2019,8,61.06106
3/2/2019,9,56.83528
3/2/2019,10,55.16432
3/2/2019,11,52.71839
3/2/2019,12,52.3738
3/2/2019,13,48.93905
3/2/2019,14,45.59675
3/2/2019,15,44.15296
3/2/2019,16,52.95639
3/2/2019,17,54.4997
3/2/2019,18,84.06181
3/2/2019,19,104.77205
3/2/2019,20,95.49295
3/2/2019,21,89.87056
3/2/2019,22,85.18618
3/2/2019,23,68.61736
3/2/2019,24,61.37268
3/3/2019,1,59.50654
3/3/2019,2,57.43041
3/3/2019,3,57.67232
3/3/2019,4,54.91861
3/3/2019,5,58.18582
3/3/2019,6,61.45152
3/3/2019,7,62.98988
3/3/2019,8,54.11955
3/3/2019,9,47.22841
3/3/2019,10,55.28617
3/3/2019,11,50.15708
3/3/2019,12,47.44836
3/3/2019,13,44.10476
3/3/2019,14,40.58475
3/3/2019,15,47.53658
3/3/2019,16,48.5404
3/3/2019,17,54.6153
3/3/2019,18,88.85886
3/3/2019,19,106.49463
3/3/2019,20,94.91608
3/3/2019,21,86.78544
3/3/2019,22,79.42747
3/3/2019,23,70.04763
3/3/2019,24,59.14363
3/4/2019,1,58.07785
3/4/2019,2,54.8361
3/4/2019,3,54.05321
3/4/2019,4,54.56771
3/4/2019,5,63.09629
3/4/2019,6,95.59642
3/4/2019,7,105.71807
3/4/2019,8,73.7681
3/4/2019,9,62.05965
3/4/2019,10,60.00972
3/4/2019,11,54.85541
3/4/2019,12,56.09142
3/4/2019,13,54.98389
3/4/2019,14,52.98064
3/4/2019,15,53.83689
3/4/2019,16,56.02293
3/4/2019,17,66.53215
3/4/2019,18,103.92416
3/4/2019,19,130.55132
3/4/2019,20,123.13152
3/4/2019,21,110.21288
3/4/2019,22,98.60952
3/4/2019,23,89.79476
3/4/2019,24,86.85339
3/5/2019,1,54.21935
3/5/2019,2,50.56545
3/5/2019,3,50.0363
3/5/2019,4,50.04928
3/5/2019,5,56.50449
3/5/2019,6,65.49314
3/5/2019,7,92.93409
3/5/2019,8,74.93489
3/5/2019,9,62.55673
3/5/2019,10,58.254
3/5/2019,11,52.22017
3/5/2019,12,48.0103
3/5/2019,13,44.99899
3/5/2019,14,45.19625
3/5/2019,15,44.87964
3/5/2019,16,53.33403
3/5/2019,17,68.4592
3/5/2019,18,89.04361
3/5/2019,19,109.46729
3/5/2019,20,103.66972
3/5/2019,21,85.79113
3/5/2019,22,77.00279
3/5/2019,23,66.77117
3/5/2019,24,61.21674
3/6/2019,1,43.11727
3/6/2019,2,40.88399
3/6/2019,3,38.25181
3/6/2019,4,35.83926
3/6/2019,5,38.98707
3/6/2019,6,45.6601
3/6/2019,7,57.73911
3/6/2019,8,50.31712
3/6/2019,9,43.99991
3/6/2019,10,41.45852
3/6/2019,11,41.50215
3/6/2019,12,39.2346
3/6/2019,13,38.21626
3/6/2019,14,36.95284
3/6/2019,15,36.88728
3/6/2019,16,38.23657
3/6/2019,17,47.73537
3/6/2019,18,66.84659
3/6/2019,19,84.29212
3/6/2019,20,73.25514
3/6/2019,21,65.73233
3/6/2019,22,55.27054
3/6/2019,23,46.02809
3/6/2019,24,42.65409
3/7/2019,1,35.83946
3/7/2019,2,34.05441
3/7/2019,3,33.60849
3/7/2019,4,34.30448
3/7/2019,5,34.79069
3/7/2019,6,51.41677
3/7/2019,7,57.63514
3/7/2019,8,44.25802
3/7/2019,9,35.44589
3/7/2019,10,39.22851
3/7/2019,11,34.77845
3/7/2019,12,30.61099
3/7/2019,13,27.52305
3/7/2019,14,31.73797
3/7/2019,15,29.44255
3/7/2019,16,28.76974
3/7/2019,17,41.32202
3/7/2019,18,60.47534
3/7/2019,19,83.47742
3/7/2019,20,65.07721
3/7/2019,21,61.72498
3/7/2019,22,52.01829
3/7/2019,23,44.3504
3/7/2019,24,39.65471
3/8/2019,1,37.84294
3/8/2019,2,34.44615
3/8/2019,3,32.44447
3/8/2019,4,32.44436
3/8/2019,5,37.40305
3/8/2019,6,49.33309
3/8/2019,7,62.44319
3/8/2019,8,44.44645
3/8/2019,9,35.5716
3/8/2019,10,33.6086
3/8/2019,11,29.46035
3/8/2019,12,22.29794
3/8/2019,13,22.53995
3/8/2019,14,22.99206
3/8/2019,15,24.91621
3/8/2019,16,27.06786
3/8/2019,17,32.41863
3/8/2019,18,57.0231
3/8/2019,19,83.41873
3/8/2019,20,61.15107
3/8/2019,21,52.55884
3/8/2019,22,46.86651
3/8/2019,23,42.83708
3/8/2019,24,37.97922
3/9/2019,1,41.84901
3/9/2019,2,39.70634
3/9/2019,3,38.9142
3/9/2019,4,37.3454
3/9/2019,5,38.71177
3/9/2019,6,43.40332
3/9/2019,7,44.11051
3/9/2019,8,37.87403
3/9/2019,9,25.01644
3/9/2019,10,15.25567
3/9/2019,11,9.5168
3/9/2019,12,4.36852
3/9/2019,13,5.31735
3/9/2019,14,5.29226
3/9/2019,15,6.27052
3/9/2019,16,26.36014
3/9/2019,17,40.64553
3/9/2019,18,55.31043
3/9/2019,19,71.79366
3/9/2019,20,65.2629
3/9/2019,21,63.58326
3/9/2019,22,57.22311
3/9/2019,23,52.59275
3/9/2019,24,45.14354
3/10/2019,1,46.04998
3/10/2019,2,50.13787
3/10/2019,4,38.82592
3/10/2019,5,40.35312
3/10/2019,6,47.64975
3/10/2019,7,59.18349
3/10/2019,8,46.99718
3/10/2019,9,40.47585
3/10/2019,10,34.6356
3/10/2019,11,28.4592
3/10/2019,12,20.6807
3/10/2019,13,8.75086
3/10/2019,14,11.64639
3/10/2019,15,15.91559
3/10/2019,16,25.87568
3/10/2019,17,32.48366
3/10/2019,18,41.86692
3/10/2019,19,67.01984
3/10/2019,20,83.92614
3/10/2019,21,70.85482
3/10/2019,22,62.128
3/10/2019,23,53.71737
3/10/2019,24,48.50988
3/11/2019,1,38.25923
3/11/2019,2,37.20271
3/11/2019,3,38.23823
3/11/2019,4,38.99623
3/11/2019,5,43.56277
3/11/2019,6,57.3159
3/11/2019,7,82.24596
3/11/2019,8,80.357
3/11/2019,9,57.55315
3/11/2019,10,40.22718
3/11/2019,11,37.0443
3/11/2019,12,34.90714
3/11/2019,13,29.03729
3/11/2019,14,29.68358
3/11/2019,15,28.52665
3/11/2019,16,34.59219
3/11/2019,17,38.32615
3/11/2019,18,51.23999
3/11/2019,19,77.28122
3/11/2019,20,103.59792
3/11/2019,21,78.33678
3/11/2019,22,73.51173
3/11/2019,23,51.09175
3/11/2019,24,43.36398
3/12/2019,1,39.39114
3/12/2019,2,37.05165
3/12/2019,3,35.44525
3/12/2019,4,32.97919
3/12/2019,5,38.9454
3/12/2019,6,52.51835
3/12/2019,7,69.57111
3/12/2019,8,71.20825
3/12/2019,9,52.31626
3/12/2019,10,36.41069
3/12/2019,11,30.73196
3/12/2019,12,26.37158
3/12/2019,13,19.60717
3/12/2019,14,11.60764
3/12/2019,15,6.49695
3/12/2019,16,7.61848
3/12/2019,17,6.08859
3/12/2019,18,35.45415
3/12/2019,19,54.8272
3/12/2019,20,78.34439
3/12/2019,21,60.8265
3/12/2019,22,55.42181
3/12/2019,23,38.89497
3/12/2019,24,38.93702
3/13/2019,1,38.855
3/13/2019,2,36.16146
3/13/2019,3,31.27386
3/13/2019,4,30.75665
3/13/2019,5,35.42444
3/13/2019,6,43.02294
3/13/2019,7,60.52922
3/13/2019,8,61.27661
3/13/2019,9,38.79742
3/13/2019,10,26.75651
3/13/2019,11,17.05698
3/13/2019,12,12.58178
3/13/2019,13,6.46272
3/13/2019,14,6.39668
3/13/2019,15,6.687
3/13/2019,16,7.51227
3/13/2019,17,7.99413
3/13/2019,18,32.69052
3/13/2019,19,61.22746
3/13/2019,20,93.10027
3/13/2019,21,67.93305
3/13/2019,22,63.8616
3/13/2019,23,58.91928
3/13/2019,24,50.14785
3/14/2019,1,39.9109
3/14/2019,2,37.76758
3/14/2019,3,36.23559
3/14/2019,4,37.96372
3/14/2019,5,42.01025
3/14/2019,6,54.32651
3/14/2019,7,71.72458
3/14/2019,8,64.89938
3/14/2019,9,46.87494
3/14/2019,10,28.11521
3/14/2019,11,21.29356
3/14/2019,12,21.6437
3/14/2019,13,18.42212
3/14/2019,14,20.86727
3/14/2019,15,17.38894
3/14/2019,16,16.19637
3/14/2019,17,14.2164
3/14/2019,18,37.36907
3/14/2019,19,59.36904
3/14/2019,20,86.53
3/14/2019,21,68.28692
3/14/2019,22,59.92829
3/14/2019,23,52.92936
3/14/2019,24,44.01787
3/15/2019,1,36.82386
3/15/2019,2,34.85331
3/15/2019,3,34.17811
3/15/2019,4,34.16618
3/15/2019,5,36.46917
3/15/2019,6,43.39304
3/15/2019,7,63.25574
3/15/2019,8,59.69589
3/15/2019,9,42.98854
3/15/2019,10,29.29281
3/15/2019,11,20.08861
3/15/2019,12,17.53132
3/15/2019,13,12.99921
3/15/2019,14,6.62246
3/15/2019,15,10.24547
3/15/2019,16,12.62695
3/15/2019,17,15.39226
3/15/2019,18,34.88976
3/15/2019,19,54.64868
3/15/2019,20,75.48441
3/15/2019,21,59.80418
3/15/2019,22,56.08899
3/15/2019,23,53.72122
3/15/2019,24,48.71046
3/16/2019,1,40.00382
3/16/2019,2,39.22047
3/16/2019,3,37.5235
3/16/2019,4,36.41692
3/16/2019,5,37.99249
3/16/2019,6,38.97243
3/16/2019,7,46.66106
3/16/2019,8,44.39649
3/16/2019,9,33.35638
3/16/2019,10,20.42244
3/16/2019,11,3.50426
3/16/2019,12,1.43401
3/16/2019,13,0.99606
3/16/2019,14,0.20515
3/16/2019,15,0.75128
3/16/2019,16,1.33917
3/16/2019,17,5.33703
3/16/2019,18,32.11604
3/16/2019,19,50.36922
3/16/2019,20,69.26232
3/16/2019,21,56.15442
3/16/2019,22,51.5423
3/16/2019,23,45.00699
3/16/2019,24,43.31368
3/17/2019,1,42.77761
3/17/2019,2,38.27519
3/17/2019,3,35.92408
3/17/2019,4,35.9768
3/17/2019,5,33.30777
3/17/2019,6,36.36097
3/17/2019,7,41.59836
3/17/2019,8,39.57545
3/17/2019,9,30.3697
3/17/2019,10,11.19907
3/17/2019,11,0.03004
3/17/2019,12,-0.01051
3/17/2019,13,-0.01397
3/17/2019,14,-0.00428
3/17/2019,15,0.01986
3/17/2019,16,0.74683
3/17/2019,17,2.6728
3/17/2019,18,31.90829
3/17/2019,19,52.08912
3/17/2019,20,74.05742
3/17/2019,21,60.10192
3/17/2019,22,52.23326
3/17/2019,23,44.49771
3/17/2019,24,40.22018
3/18/2019,1,36.99892
3/18/2019,2,33.50303
3/18/2019,3,32.06618
3/18/2019,4,31.81331
3/18/2019,5,33.48218
3/18/2019,6,39.34268
3/18/2019,7,58.87953
3/18/2019,8,59.73014
3/18/2019,9,41.11723
3/18/2019,10,28.01095
3/18/2019,11,21.72374
3/18/2019,12,18.10973
3/18/2019,13,16.99502
3/18/2019,14,17.8633
3/18/2019,15,20.4448
3/18/2019,16,26.74914
3/18/2019,17,29.76253
3/18/2019,18,39.70729
3/18/2019,19,57.19876
3/18/2019,20,81.68746
3/18/2019,21,59.67982
3/18/2019,22,55.20816
3/18/2019,23,48.98463
3/18/2019,24,39.41895
3/19/2019,1,34.70968
3/19/2019,2,32.15281
3/19/2019,3,32.32261
3/19/2019,4,32.91975
3/19/2019,5,33.24444
3/19/2019,6,40.98223
3/19/2019,7,56.23577
3/19/2019,8,52.74079
3/19/2019,9,39.63803
3/19/2019,10,32.91733
3/19/2019,11,28.45602
3/19/2019,12,24.50934
3/19/2019,13,23.68777
3/19/2019,14,25.5193
3/19/2019,15,28.59734
3/19/2019,16,34.01747
3/19/2019,17,31.57717
3/19/2019,18,37.19332
3/19/2019,19,50.20601
3/19/2019,20,65.11301
3/19/2019,21,49.21316
3/19/2019,22,45.59311
3/19/2019,23,37.66575
3/19/2019,24,35.45869
3/20/2019,1,30.92407
3/20/2019,2,30.2707
3/20/2019,3,28.47041
3/20/2019,4,28.36377
3/20/2019,5,29.42324
3/20/2019,6,37.93471
3/20/2019,7,51.98591
3/20/2019,8,54.75938
3/20/2019,9,41.09746
3/20/2019,10,34.85412
3/20/2019,11,33.26262
3/20/2019,12,32.57125
3/20/2019,13,29.94362
3/20/2019,14,26.581
3/20/2019,15,27.40365
3/20/2019,16,28.50916
3/20/2019,17,30.05922
3/20/2019,18,36.40539
3/20/2019,19,50.69168
3/20/2019,20,62.86735
3/20/2019,21,56.69103
3/20/2019,22,49.89388
3/20/2019,23,36.83035
3/20/2019,24,33.73442
3/21/2019,1,27.88862
3/21/2019,2,26.58177
3/21/2019,3,26.59534
3/21/2019,4,26.99878
3/21/2019,5,27.35922
3/21/2019,6,37.54074
3/21/2019,7,51.42965
3/21/2019,8,54.53906
3/21/2019,9,33.97664
3/21/2019,10,27.71774
3/21/2019,11,21.6537
3/21/2019,12,15.36456
3/21/2019,13,10.39166
3/21/2019,14,7.0841
3/21/2019,15,7.06889
3/21/2019,16,10.65857
3/21/2019,17,6.52429
3/21/2019,18,26.80698
3/21/2019,19,41.2941
3/21/2019,20,63.70652
3/21/2019,21,55.00764
3/21/2019,22,44.60373
3/21/2019,23,33.91561
3/21/2019,24,31.91449
3/22/2019,1,26.19723
3/22/2019,2,24.47718
3/22/2019,3,24.38303
3/22/2019,4,25.11987
3/22/2019,5,29.24396
3/22/2019,6,40.85966
3/22/2019,7,57.05692
3/22/2019,8,52.72829
3/22/2019,9,30.54332
3/22/2019,10,23.85786
3/22/2019,11,18.125
3/22/2019,12,13.85521
3/22/2019,13,12.34491
3/22/2019,14,7.59643
3/22/2019,15,8.80283
3/22/2019,16,12.68755
3/22/2019,17,16.02333
3/22/2019,18,27.98337
3/22/2019,19,44.60267
3/22/2019,20,65.52405
3/22/2019,21,56.08812
3/22/2019,22,46.4625
3/22/2019,23,37.68399
3/22/2019,24,34.04043
3/23/2019,1,30.35532
3/23/2019,2,31.16643
3/23/2019,3,26.73349
3/23/2019,4,26.23578
3/23/2019,5,27.25916
3/23/2019,6,27.71484
3/23/2019,7,34.88805
3/23/2019,8,31.2713
3/23/2019,9,21.18617
3/23/2019,10,8.36754
3/23/2019,11,1.16457
3/23/2019,12,0.00549
3/23/2019,13,-0.18165
3/23/2019,14,-1.40378
3/23/2019,15,-4.54363
3/23/2019,16,-1.68719
3/23/2019,17,0.22248
3/23/2019,18,13.58916
3/23/2019,19,31.99665
3/23/2019,20,54.6603
3/23/2019,21,51.41843
3/23/2019,22,40.90083
3/23/2019,23,29.22396
3/23/2019,24,28.04659
3/24/2019,1,30.0387
3/24/2019,2,26.64295
3/24/2019,3,26.41391
3/24/2019,4,26.2995
3/24/2019,5,25.59716
3/24/2019,6,30.73623
3/24/2019,7,39.94354
3/24/2019,8,34.71124
3/24/2019,9,21.42463
3/24/2019,10,2.85596
3/24/2019,11,0.14466
3/24/2019,12,-0.02021
3/24/2019,13,-0.0632
3/24/2019,14,-0.07382
3/24/2019,15,-0.01074
3/24/2019,16,0.35043
3/24/2019,17,2.22283
3/24/2019,18,25.40831
3/24/2019,19,55.20381
3/24/2019,20,77.0956
3/24/2019,21,69.81778
3/24/2019,22,57.41676
3/24/2019,23,43.18115
